,order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_order,city,membership,cuisine,rating
6240,6241,2789,246,01-08-2023,706.9,Ruchi Tiffins Pure Veg,Hyderabad,Regular,Mexican,3.9
6241,6242,2757,370,23-07-2023,720.45,Swagath Cafe Multicuisine,Chennai,Gold,Chinese,4.4
6242,6243,2015,262,31-12-2023,481.92,Hotel Cafe Punjabi,Chennai,Gold,Chinese,4.9
6243,6244,2694,298,27-02-2023,1408.71,Swagath Foods Andhra,Bangalore,Regular,Mexican,5.0
6244,6245,225,497,15-03-2023,649.32,Hotel Delights South Indian,Chennai,Regular,Mexican,4.4
6245,6246,1841,236,08-09-2023,983.21,Hotel Eatery Non-Veg,Chennai,Regular,Italian,4.2
6246,6247,1935,48,09-07-2023,157.19,Royal Tiffins North Indian,Bangalore,Gold,Mexican,3.8
6247,6248,1208,410,02-02-2023,492.83,Darbar Mess Pure Veg,Hyderabad,Regular,Italian,3.6
6248,6249,2708,202,17-02-2023,255.61,Swagath Foods Chinese,Bangalore,Gold,Indian,4.7
6249,6250,64,396,21-11-2023,687.95,Taste of Delights Non-Veg,Pune,Regular,Mexican,4.8
6250,6251,811,301,29-09-2023,791.6,Classic Tiffins North Indian,Pune,Gold,Italian,4.8
6251,6252,1522,385,14-08-2023,740.13,Ruchi Mess Multicuisine,Chennai,Gold,Chinese,4.4
6252,6253,1037,26,06-03-2023,929.01,Spice Eatery Family Restaurant,Chennai,Regular,Chinese,4.6
6253,6254,2615,365,30-09-2023,1103.12,Udupi Kitchen Multicuisine,Bangalore,Regular,Italian,3.6
6254,6255,2875,40,29-03-2023,491.75,Royal Curry House Non-Veg,Hyderabad,Gold,Indian,4.6
6255,6256,1264,100,08-09-2023,141.47,Spice Delights Family Restaurant,Chennai,Regular,Indian,3.3
6256,6257,1111,225,19-10-2023,382.49,Darbar Tiffins Chinese,Hyderabad,Gold,Italian,4.2
6257,6258,833,355,11-08-2023,599.26,Swagath Restaurant Chinese,Bangalore,Regular,Indian,4.2
6258,6259,1123,215,25-08-2023,1106.74,Spice Biryani Punjabi,Bangalore,Regular,Mexican,4.4
6259,6260,2635,409,03-02-2023,520.42,Royal Kitchen Chinese,Hyderabad,Gold,Mexican,3.5
6260,6261,644,267,15-06-2023,214.63,Darbar Cafe Punjabi,Pune,Regular,Chinese,4.2
6261,6262,2872,439,22-07-2023,1244.78,Classic Cafe Family Restaurant,Pune,Gold,Mexican,3.1
6262,6263,1005,86,25-07-2023,889.09,Sri Curry House Chinese,Chennai,Gold,Indian,4.2
6263,6264,627,138,26-07-2023,473.96,Classic Mess Punjabi,Pune,Regular,Indian,4.8
6264,6265,2316,330,13-10-2023,329.93,Udupi Eatery Multicuisine,Hyderabad,Regular,Italian,3.9
6265,6266,2245,349,08-11-2023,886.2,Taste of Eatery Punjabi,Hyderabad,Gold,Indian,4.5
6266,6267,2042,285,17-08-2023,589.07,Ruchi Eatery North Indian,Pune,Regular,Mexican,4.8
6267,6268,552,337,19-06-2023,578.17,Annapurna Tiffins Chinese,Hyderabad,Regular,Mexican,4.5
6268,6269,306,301,30-11-2023,1170.42,Classic Tiffins North Indian,Pune,Regular,Italian,4.8
6269,6270,1085,34,27-05-2023,636.14,Ruchi Dhaba Multicuisine,Bangalore,Gold,Chinese,4.3
6270,6271,2153,231,04-11-2023,651.23,New Dhaba Punjabi,Bangalore,Gold,Indian,4.1
6271,6272,2360,61,08-09-2023,1383.6,Hotel Curry House North Indian,Bangalore,Regular,Italian,4.4
6272,6273,195,265,26-07-2023,522.05,Udupi Curry House Andhra,Hyderabad,Gold,Chinese,4.2
6273,6274,802,295,20-02-2023,1137.04,Sai Cafe South Indian,Hyderabad,Gold,Chinese,3.1
6274,6275,2703,317,25-01-2023,1091.13,Darbar Cafe Pure Veg,Chennai,Regular,Mexican,3.5
6275,6276,763,391,25-05-2023,786.57,Sri Biryani Family Restaurant,Pune,Gold,Indian,3.3
6276,6277,281,386,01-06-2023,392.36,Sai Cafe Andhra,Chennai,Regular,Italian,4.3
6277,6278,695,442,14-12-2023,442.32,Sai Eatery Andhra,Pune,Gold,Italian,3.7
6278,6279,687,192,04-06-2023,845.76,Darbar Restaurant Punjabi,Chennai,Gold,Italian,4.3
6279,6280,1054,231,26-05-2023,708.77,New Dhaba Punjabi,Chennai,Regular,Indian,4.1
6280,6281,2477,79,17-10-2023,434.16,Amma Restaurant Family Restaurant,Bangalore,Gold,Mexican,4.9
6281,6282,1468,95,01-09-2023,743.94,Classic Biryani North Indian,Chennai,Gold,Indian,3.7
6282,6283,965,469,25-04-2023,183.35,Annapurna Foods Family Restaurant,Chennai,Gold,Italian,3.3
6283,6284,2117,71,24-12-2023,1279.21,New Dhaba Non-Veg,Bangalore,Gold,Indian,3.7
6284,6285,2862,394,14-12-2023,528.61,Grand Tiffins South Indian,Pune,Regular,Mexican,3.5
6285,6286,847,474,22-04-2023,643.05,Annapurna Tiffins Pure Veg,Pune,Gold,Mexican,3.5
6286,6287,819,323,11-12-2023,1389.09,Taste of Mess Chinese,Pune,Regular,Mexican,4.6
6287,6288,308,97,23-03-2023,1327.84,Annapurna Delights Andhra,Bangalore,Regular,Mexican,3.7
6288,6289,2854,278,16-09-2023,1478.53,Swagath Mess Non-Veg,Hyderabad,Regular,Indian,3.5
6289,6290,2573,236,24-12-2023,1171.02,Hotel Eatery Non-Veg,Hyderabad,Gold,Italian,4.2
6290,6291,2816,25,05-05-2023,1291.59,Swagath Cafe Punjabi,Chennai,Regular,Chinese,3.7
6291,6292,1164,167,12-11-2023,603.86,Grand Tiffins Non-Veg,Bangalore,Regular,Italian,4.7
6292,6293,2136,327,01-06-2023,1406.7,Royal Tiffins Chinese,Hyderabad,Regular,Indian,3.2
6293,6294,778,383,10-08-2023,517.11,Amma Biryani North Indian,Hyderabad,Gold,Indian,3.1
6294,6295,1749,479,02-08-2023,1137.15,Grand Mess Andhra,Pune,Regular,Indian,3.8
6295,6296,1131,353,29-08-2023,586.4,Sai Delights South Indian,Bangalore,Regular,Indian,4.8
6296,6297,611,271,27-02-2023,875.94,Hotel Curry House North Indian,Pune,Gold,Chinese,3.8
6297,6298,2871,238,14-06-2023,1377.04,New Foods South Indian,Hyderabad,Gold,Chinese,4.7
6298,6299,1135,219,01-09-2023,1148.6,Taste of Cafe Andhra,Bangalore,Regular,Mexican,4.6
6299,6300,2524,248,07-01-2023,1442.5,Sri Kitchen Punjabi,Hyderabad,Regular,Italian,3.0
6300,6301,636,394,14-12-2023,1234.74,Grand Tiffins South Indian,Chennai,Regular,Mexican,3.5
6301,6302,1529,260,18-12-2023,326.75,Udupi Restaurant Family Restaurant,Bangalore,Regular,Indian,4.0
6302,6303,1667,409,27-04-2023,1453.53,Royal Kitchen Chinese,Pune,Gold,Mexican,3.5
6303,6304,272,195,22-10-2023,399.87,Taste of Delights Multicuisine,Pune,Regular,Indian,3.4
6304,6305,1935,158,11-04-2023,1099.01,Hotel Biryani Pure Veg,Bangalore,Gold,Indian,4.5
6305,6306,2394,415,25-09-2023,285.03,Ruchi Dhaba Pure Veg,Chennai,Regular,Indian,3.2
6306,6307,1422,139,12-10-2023,675.18,Ruchi Cafe South Indian,Bangalore,Gold,Mexican,4.8
6307,6308,2818,104,08-01-2023,180.51,Grand Dhaba South Indian,Pune,Gold,Chinese,4.9
6308,6309,775,37,27-11-2023,1027.77,Swagath Dhaba Andhra,Chennai,Regular,Mexican,3.1
6309,6310,615,394,30-06-2023,139.2,Grand Tiffins South Indian,Bangalore,Gold,Mexican,3.5
6310,6311,2718,185,16-06-2023,673.43,Hotel Dhaba Non-Veg,Hyderabad,Regular,Mexican,4.5
6311,6312,1495,197,22-09-2023,721.69,Sri Curry House North Indian,Chennai,Regular,Mexican,4.7
6312,6313,2661,165,01-02-2023,702.31,Udupi Kitchen Chinese,Chennai,Gold,Mexican,4.3
6313,6314,357,39,02-06-2023,1136.79,Ruchi Delights South Indian,Hyderabad,Gold,Indian,4.8
6314,6315,1831,17,17-01-2023,408.33,Udupi Delights Non-Veg,Hyderabad,Gold,Indian,4.6
6315,6316,1677,363,07-05-2023,400.25,Annapurna Mess Pure Veg,Chennai,Regular,Italian,4.9
6316,6317,1028,215,07-02-2023,455.47,Spice Biryani Punjabi,Bangalore,Gold,Mexican,4.4
6317,6318,1689,102,28-02-2023,1269.94,Darbar Foods Andhra,Bangalore,Regular,Italian,4.9
6318,6319,1032,383,13-03-2023,387.18,Amma Biryani North Indian,Bangalore,Regular,Indian,3.1
6319,6320,1264,184,27-05-2023,619.35,Annapurna Tiffins Punjabi,Chennai,Regular,Mexican,3.5
6320,6321,1756,462,22-10-2023,673.66,Grand Curry House Family Restaurant,Pune,Gold,Italian,3.1
6321,6322,608,101,25-06-2023,1083.93,Sai Kitchen South Indian,Hyderabad,Regular,Mexican,3.9
6322,6323,2141,196,21-02-2023,836.75,Hotel Curry House Chinese,Bangalore,Gold,Italian,5.0
6323,6324,1304,134,03-12-2023,388.92,New Tiffins Non-Veg,Pune,Gold,Mexican,4.3
6324,6325,2880,325,21-11-2023,1076.4,Sri Cafe North Indian,Pune,Gold,Italian,4.5
6325,6326,1519,475,17-11-2023,1330.78,Ruchi Kitchen Punjabi,Chennai,Gold,Italian,4.9
6326,6327,2622,418,16-09-2023,382.84,Annapurna Foods Multicuisine,Pune,Regular,Chinese,3.3
6327,6328,302,54,23-06-2023,792.66,Ruchi Tiffins Multicuisine,Pune,Gold,Italian,4.9
6328,6329,2290,26,16-08-2023,927.97,Spice Eatery Family Restaurant,Hyderabad,Gold,Chinese,4.6
6329,6330,2240,133,10-03-2023,994.18,Spice Foods Non-Veg,Hyderabad,Regular,Italian,4.5
6330,6331,2497,262,11-05-2023,1474.01,Hotel Cafe Punjabi,Hyderabad,Gold,Chinese,4.9
6331,6332,489,122,16-05-2023,829.8,Amma Eatery Non-Veg,Hyderabad,Gold,Indian,3.9
6332,6333,1011,493,20-05-2023,298.54,Darbar Restaurant Multicuisine,Pune,Regular,Mexican,4.2
6333,6334,2654,486,22-09-2023,1252.7,Udupi Mess Andhra,Chennai,Regular,Italian,4.1
6334,6335,469,172,19-08-2023,957.56,Darbar Eatery Family Restaurant,Chennai,Regular,Italian,3.9
6335,6336,632,130,31-05-2023,1241.45,Royal Restaurant South Indian,Chennai,Gold,Indian,4.6
6336,6337,1657,455,26-02-2023,1323.71,Ruchi Dhaba Pure Veg,Hyderabad,Gold,Chinese,3.8
6337,6338,2180,281,15-01-2023,1058.97,Swagath Cafe Non-Veg,Pune,Gold,Italian,3.8
6338,6339,1699,426,03-08-2023,254.24,Royal Foods Non-Veg,Chennai,Regular,Chinese,3.5
6339,6340,2998,78,09-12-2023,1312.51,Sri Kitchen Chinese,Bangalore,Regular,Indian,3.5
6340,6341,1598,429,01-07-2023,1132.47,Annapurna Biryani Pure Veg,Bangalore,Gold,Chinese,4.3
6341,6342,2408,74,09-12-2023,1474.58,Spice Dhaba Non-Veg,Chennai,Regular,Chinese,4.3
6342,6343,1619,356,01-06-2023,798.58,Hotel Foods Multicuisine,Bangalore,Regular,Indian,4.2
6343,6344,1786,486,03-03-2023,1326.49,Udupi Mess Andhra,Bangalore,Regular,Italian,4.1
6344,6345,891,234,27-05-2023,1071.93,Swagath Kitchen North Indian,Pune,Regular,Chinese,3.7
6345,6346,1987,194,29-06-2023,802.9,New Dhaba Family Restaurant,Hyderabad,Gold,Chinese,3.8
6346,6347,2854,442,10-05-2023,718.89,Sai Eatery Andhra,Hyderabad,Regular,Italian,3.7
6347,6348,1592,320,28-12-2023,462.45,Hotel Cafe Multicuisine,Hyderabad,Gold,Italian,4.1
6348,6349,461,245,05-05-2023,727.97,Classic Biryani North Indian,Bangalore,Gold,Mexican,3.5
6349,6350,746,289,06-08-2023,138.39,Sri Biryani Punjabi,Bangalore,Regular,Italian,4.8
6350,6351,2255,380,28-07-2023,1487.93,Classic Kitchen Family Restaurant,Chennai,Gold,Italian,4.6
6351,6352,976,62,09-10-2023,189.79,Spice Delights Andhra,Bangalore,Regular,Indian,3.1
6352,6353,1194,364,24-02-2023,1320.35,Sri Foods Non-Veg,Chennai,Regular,Mexican,3.4
6353,6354,1959,383,13-05-2023,1189.69,Amma Biryani North Indian,Chennai,Gold,Indian,3.1
6354,6355,2154,467,20-03-2023,1019.26,Sai Biryani South Indian,Bangalore,Gold,Italian,3.3
6355,6356,2503,109,15-09-2023,258.33,Swagath Delights South Indian,Bangalore,Regular,Chinese,5.0
6356,6357,893,68,01-09-2023,1287.88,Taste of Biryani Andhra,Pune,Gold,Italian,4.1
6357,6358,1476,43,06-04-2023,736.25,Sai Cafe North Indian,Pune,Gold,Chinese,4.9
6358,6359,1683,362,13-08-2023,1297.36,Grand Mess Multicuisine,Chennai,Gold,Indian,4.1
6359,6360,2408,292,08-11-2023,680.45,Amma Cafe North Indian,Chennai,Regular,Mexican,4.0
6360,6361,1222,410,29-11-2023,978.97,Darbar Mess Pure Veg,Chennai,Regular,Italian,3.6
6361,6362,1750,14,10-09-2023,506.43,Taste of Tiffins North Indian,Pune,Gold,Indian,3.8
6362,6363,2094,238,20-02-2023,1474.02,New Foods South Indian,Hyderabad,Gold,Chinese,4.7
6363,6364,1686,30,11-05-2023,582.45,Spice Tiffins Non-Veg,Hyderabad,Gold,Mexican,4.6
6364,6365,2837,320,06-06-2023,523.79,Hotel Cafe Multicuisine,Hyderabad,Gold,Italian,4.1
6365,6366,24,246,14-05-2023,773.4,Ruchi Tiffins Pure Veg,Hyderabad,Regular,Mexican,3.9
6366,6367,2403,119,16-07-2023,1217.34,Spice Restaurant Non-Veg,Pune,Gold,Chinese,3.7
6367,6368,341,170,24-03-2023,1216.65,Spice Tiffins Family Restaurant,Hyderabad,Gold,Mexican,4.4
6368,6369,1224,304,01-11-2023,144.11,Hotel Tiffins Andhra,Hyderabad,Gold,Italian,4.1
6369,6370,1070,461,05-08-2023,539.59,Sai Curry House Multicuisine,Hyderabad,Gold,Italian,4.6
6370,6371,676,254,19-06-2023,354.82,Ruchi Dhaba Chinese,Hyderabad,Gold,Indian,4.7
6371,6372,800,82,10-08-2023,1336.4,Udupi Kitchen Pure Veg,Pune,Regular,Chinese,3.3
6372,6373,2765,167,22-03-2023,903.59,Grand Tiffins Non-Veg,Chennai,Gold,Italian,4.7
6373,6374,2221,228,09-04-2023,670.1,Udupi Dhaba Pure Veg,Bangalore,Gold,Mexican,4.1
6374,6375,1498,153,31-10-2023,127.38,Annapurna Mess Andhra,Chennai,Gold,Italian,4.7
6375,6376,2057,450,18-04-2023,994.34,New Foods Chinese,Chennai,Gold,Mexican,3.2
6376,6377,1206,187,18-09-2023,1360.28,Royal Kitchen North Indian,Bangalore,Gold,Chinese,3.8
6377,6378,177,349,14-11-2023,182.18,Taste of Eatery Punjabi,Chennai,Regular,Indian,4.5
6378,6379,2179,370,18-06-2023,361.74,Swagath Cafe Multicuisine,Pune,Regular,Chinese,4.4
6379,6380,252,100,14-09-2023,441.93,Spice Delights Family Restaurant,Pune,Regular,Indian,3.3
6380,6381,1427,254,19-08-2023,1380.43,Ruchi Dhaba Chinese,Hyderabad,Gold,Indian,4.7
6381,6382,2384,67,12-07-2023,677.84,Swagath Tiffins Andhra,Pune,Regular,Mexican,4.1
6382,6383,220,15,09-11-2023,887.75,Classic Cafe Multicuisine,Pune,Gold,Chinese,4.6
6383,6384,2688,129,30-01-2023,1408.81,New Cafe North Indian,Bangalore,Regular,Indian,4.1
6384,6385,726,241,11-06-2023,1455.02,Hotel Biryani Andhra,Bangalore,Gold,Chinese,3.9
6385,6386,2392,457,08-02-2023,222.33,Sai Delights Multicuisine,Bangalore,Gold,Indian,3.0
6386,6387,1869,403,01-11-2023,337.55,Sai Delights Pure Veg,Pune,Regular,Indian,3.6
6387,6388,868,385,19-11-2023,843.79,Ruchi Mess Multicuisine,Bangalore,Gold,Chinese,4.4
6388,6389,1217,194,29-05-2023,1436.13,New Dhaba Family Restaurant,Chennai,Gold,Chinese,3.8
6389,6390,1857,306,21-11-2023,1081.7,Grand Dhaba Non-Veg,Hyderabad,Regular,Chinese,4.8
6390,6391,1469,456,28-02-2023,1350.19,Hotel Dhaba Chinese,Pune,Gold,Chinese,4.2
6391,6392,2294,111,05-08-2023,812.25,Ruchi Dhaba Chinese,Pune,Regular,Mexican,4.2
6392,6393,2288,402,23-12-2023,977.85,Sai Restaurant Andhra,Bangalore,Gold,Mexican,3.3
6393,6394,1530,437,14-09-2023,474.98,Swagath Tiffins Chinese,Bangalore,Gold,Indian,3.3
6394,6395,264,348,14-01-2023,271.37,Royal Restaurant Andhra,Pune,Regular,Italian,3.0
6395,6396,2546,115,05-11-2023,1058.3,Annapurna Eatery Non-Veg,Chennai,Gold,Chinese,3.3
6396,6397,290,158,19-09-2023,1377.2,Hotel Biryani Pure Veg,Hyderabad,Regular,Indian,4.5
6397,6398,1858,181,23-09-2023,1412.42,Classic Foods Pure Veg,Hyderabad,Regular,Indian,4.0
6398,6399,2449,341,13-12-2023,1423.05,Amma Biryani Family Restaurant,Pune,Gold,Chinese,3.2
6399,6400,586,423,25-06-2023,228.44,Royal Tiffins Multicuisine,Bangalore,Gold,Indian,3.2
6400,6401,726,357,08-04-2023,557.8,Grand Mess Punjabi,Bangalore,Gold,Italian,3.8
6401,6402,2826,126,31-07-2023,532.94,Spice Tiffins North Indian,Chennai,Gold,Italian,4.5
6402,6403,2570,450,28-05-2023,827.92,New Foods Chinese,Bangalore,Regular,Mexican,3.2
6403,6404,914,332,16-01-2023,538.92,Classic Delights Family Restaurant,Bangalore,Regular,Chinese,4.8
6404,6405,85,281,03-04-2023,442.81,Swagath Cafe Non-Veg,Pune,Gold,Italian,3.8
6405,6406,2922,219,06-11-2023,1327.81,Taste of Cafe Andhra,Chennai,Gold,Mexican,4.6
6406,6407,1643,475,13-02-2023,1273.84,Ruchi Kitchen Punjabi,Chennai,Regular,Italian,4.9
6407,6408,1012,79,01-09-2023,509.37,Amma Restaurant Family Restaurant,Chennai,Gold,Mexican,4.9
6408,6409,1817,356,09-07-2023,278.06,Hotel Foods Multicuisine,Bangalore,Gold,Indian,4.2
6409,6410,384,179,25-08-2023,1286.85,Annapurna Foods Multicuisine,Pune,Gold,Italian,3.5
6410,6411,2202,29,16-10-2023,237.16,Spice Kitchen Pure Veg,Bangalore,Gold,Italian,3.0
6411,6412,1849,438,10-01-2023,1378.12,Grand Biryani Pure Veg,Bangalore,Gold,Italian,3.2
6412,6413,1708,495,06-10-2023,1089.01,Ruchi Curry House North Indian,Pune,Regular,Italian,4.5
6413,6414,1773,430,15-09-2023,609.36,Royal Delights South Indian,Pune,Regular,Mexican,4.1
6414,6415,234,335,09-09-2023,779.51,New Biryani Family Restaurant,Chennai,Regular,Italian,3.9
6415,6416,2242,161,10-07-2023,797.06,Annapurna Biryani South Indian,Pune,Gold,Mexican,3.8
6416,6417,618,378,09-02-2023,619.45,New Mess North Indian,Chennai,Regular,Italian,4.4
6417,6418,2900,220,27-03-2023,433.01,Spice Kitchen North Indian,Pune,Gold,Mexican,3.2
6418,6419,1324,176,14-10-2023,604.45,Classic Delights North Indian,Bangalore,Regular,Italian,4.0
6419,6420,2000,366,12-05-2023,728.41,Swagath Mess Chinese,Bangalore,Regular,Indian,4.5
6420,6421,515,434,15-12-2023,1422.0,Amma Kitchen Punjabi,Chennai,Regular,Italian,4.7
6421,6422,443,107,22-03-2023,195.4,Spice Kitchen Punjabi,Hyderabad,Regular,Mexican,4.0
6422,6423,1454,78,09-02-2023,151.81,Sri Kitchen Chinese,Chennai,Regular,Indian,3.5
6423,6424,1499,444,18-04-2023,642.09,Classic Cafe Family Restaurant,Pune,Gold,Chinese,4.7
6424,6425,1604,230,19-02-2023,418.3,Sai Tiffins Andhra,Hyderabad,Regular,Chinese,3.6
6425,6426,1966,141,15-08-2023,836.97,Amma Kitchen South Indian,Hyderabad,Regular,Mexican,3.3
6426,6427,2408,318,08-02-2023,965.43,Hotel Tiffins Pure Veg,Chennai,Regular,Indian,3.7
6427,6428,1799,372,19-03-2023,910.43,Annapurna Foods North Indian,Chennai,Gold,Italian,4.4
6428,6429,65,290,02-03-2023,461.31,Taste of Kitchen Chinese,Pune,Regular,Chinese,4.9
6429,6430,2763,402,27-05-2023,328.61,Sai Restaurant Andhra,Bangalore,Regular,Mexican,3.3
6430,6431,381,363,13-04-2023,616.12,Annapurna Mess Pure Veg,Bangalore,Regular,Italian,4.9
6431,6432,204,371,20-12-2023,1405.92,Sai Dhaba Family Restaurant,Bangalore,Regular,Chinese,3.1
6432,6433,429,167,06-03-2023,817.63,Grand Tiffins Non-Veg,Hyderabad,Gold,Italian,4.7
6433,6434,1181,472,01-07-2023,1327.38,Darbar Delights Family Restaurant,Pune,Gold,Chinese,4.3
6434,6435,378,7,28-10-2023,1381.86,Ruchi Biryani Punjabi,Pune,Gold,Italian,3.2
6435,6436,2318,104,30-03-2023,517.26,Grand Dhaba South Indian,Pune,Gold,Chinese,4.9
6436,6437,2858,334,22-12-2023,120.48,Darbar Tiffins Family Restaurant,Hyderabad,Regular,Indian,4.0
6437,6438,1423,285,01-09-2023,1212.79,Ruchi Eatery North Indian,Hyderabad,Gold,Mexican,4.8
6438,6439,1433,248,30-04-2023,1233.17,Sri Kitchen Punjabi,Hyderabad,Gold,Italian,3.0
6439,6440,1057,358,19-02-2023,1299.93,Udupi Cafe North Indian,Hyderabad,Regular,Indian,5.0
6440,6441,1130,229,02-04-2023,1218.95,Ruchi Mess Family Restaurant,Chennai,Gold,Italian,3.8
6441,6442,331,232,19-07-2023,1406.64,New Dhaba Family Restaurant,Chennai,Regular,Mexican,4.0
6442,6443,556,410,04-05-2023,289.7,Darbar Mess Pure Veg,Chennai,Regular,Italian,3.6
6443,6444,1601,402,04-03-2023,101.36,Sai Restaurant Andhra,Bangalore,Regular,Mexican,3.3
6444,6445,2498,438,30-09-2023,1461.2,Grand Biryani Pure Veg,Bangalore,Regular,Italian,3.2
6445,6446,202,279,28-11-2023,777.6,Sri Tiffins Andhra,Chennai,Regular,Italian,4.9
6446,6447,1860,417,22-06-2023,328.13,Hotel Biryani North Indian,Chennai,Gold,Mexican,3.0
6447,6448,301,484,23-06-2023,509.57,Taste of Biryani Punjabi,Pune,Gold,Mexican,4.2
6448,6449,2976,9,22-02-2023,256.1,Classic Mess Family Restaurant,Pune,Regular,Italian,3.1
6449,6450,1560,403,17-04-2023,639.49,Sai Delights Pure Veg,Bangalore,Gold,Indian,3.6
6450,6451,1273,141,06-10-2023,465.74,Amma Kitchen South Indian,Chennai,Regular,Mexican,3.3
6451,6452,726,53,21-03-2023,195.7,Swagath Delights Andhra,Bangalore,Gold,Indian,4.5
6452,6453,2243,161,26-05-2023,979.48,Annapurna Biryani South Indian,Bangalore,Regular,Mexican,3.8
6453,6454,674,402,09-03-2023,1321.05,Sai Restaurant Andhra,Chennai,Regular,Mexican,3.3
6454,6455,270,465,12-02-2023,611.65,Sai Eatery North Indian,Pune,Gold,Italian,4.9
6455,6456,2621,418,13-03-2023,1211.72,Annapurna Foods Multicuisine,Hyderabad,Regular,Chinese,3.3
6456,6457,1174,211,11-09-2023,1033.35,Darbar Mess Multicuisine,Pune,Regular,Chinese,3.1
6457,6458,829,142,08-05-2023,398.55,Ruchi Eatery Family Restaurant,Pune,Regular,Indian,4.6
6458,6459,244,92,16-04-2023,438.41,Amma Delights Pure Veg,Pune,Regular,Mexican,4.9
6459,6460,1430,278,11-08-2023,1476.89,Swagath Mess Non-Veg,Hyderabad,Regular,Indian,3.5
6460,6461,459,230,10-09-2023,311.91,Sai Tiffins Andhra,Hyderabad,Regular,Chinese,3.6
6461,6462,2427,3,01-12-2023,1007.62,Darbar Eatery Andhra,Hyderabad,Regular,Mexican,4.3
6462,6463,580,278,24-12-2023,699.87,Swagath Mess Non-Veg,Pune,Regular,Indian,3.5
6463,6464,855,494,23-11-2023,1017.07,Hotel Restaurant North Indian,Chennai,Gold,Mexican,4.3
6464,6465,738,402,09-01-2023,740.24,Sai Restaurant Andhra,Hyderabad,Gold,Mexican,3.3
6465,6466,2076,89,22-08-2023,508.68,Amma Eatery Punjabi,Bangalore,Gold,Indian,4.3
6466,6467,503,438,08-02-2023,793.25,Grand Biryani Pure Veg,Bangalore,Gold,Italian,3.2
6467,6468,61,144,31-12-2023,1424.91,Darbar Biryani Andhra,Pune,Gold,Chinese,4.5
6468,6469,2850,360,14-12-2023,978.16,Taste of Restaurant Family Restaurant,Hyderabad,Gold,Indian,4.8
6469,6470,497,47,14-03-2023,1168.19,Ruchi Cafe Punjabi,Hyderabad,Regular,Indian,3.4
6470,6471,198,97,27-02-2023,314.43,Annapurna Delights Andhra,Pune,Gold,Mexican,3.7
6471,6472,2756,123,23-04-2023,1473.38,Grand Restaurant Non-Veg,Pune,Gold,Chinese,4.2
6472,6473,756,459,26-03-2023,991.44,Sai Delights Non-Veg,Hyderabad,Gold,Italian,4.6
6473,6474,249,427,21-05-2023,452.27,Spice Kitchen Pure Veg,Hyderabad,Gold,Indian,3.6
6474,6475,1635,191,20-08-2023,1091.88,Grand Mess North Indian,Bangalore,Gold,Indian,4.0
6475,6476,1155,21,24-11-2023,598.89,Grand Biryani Family Restaurant,Hyderabad,Gold,Indian,3.5
6476,6477,843,334,31-12-2023,310.64,Darbar Tiffins Family Restaurant,Pune,Gold,Indian,4.0
6477,6478,136,297,19-02-2023,256.57,Grand Tiffins Andhra,Pune,Gold,Italian,4.8
6478,6479,1412,12,15-07-2023,864.83,Royal Foods Multicuisine,Chennai,Regular,Mexican,3.4
6479,6480,1425,341,22-01-2023,315.69,Amma Biryani Family Restaurant,Pune,Regular,Chinese,3.2
6480,6481,2265,38,06-01-2023,311.02,Grand Tiffins Multicuisine,Pune,Gold,Italian,5.0
6481,6482,1540,315,04-07-2023,424.3,Swagath Curry House Chinese,Bangalore,Regular,Mexican,4.7
6482,6483,548,199,05-07-2023,1023.57,Sri Eatery Chinese,Chennai,Regular,Italian,3.4
6483,6484,1280,388,12-03-2023,1221.13,Spice Cafe South Indian,Hyderabad,Regular,Indian,3.9
6484,6485,933,82,20-12-2023,1237.48,Udupi Kitchen Pure Veg,Hyderabad,Regular,Chinese,3.3
6485,6486,900,19,21-01-2023,1490.97,Classic Biryani Chinese,Hyderabad,Regular,Indian,3.6
6486,6487,1557,48,27-12-2023,694.83,Royal Tiffins North Indian,Pune,Gold,Mexican,3.8
6487,6488,2352,393,24-06-2023,197.52,Classic Dhaba Andhra,Pune,Regular,Italian,4.1
6488,6489,2979,240,16-11-2023,1398.64,New Mess Andhra,Chennai,Gold,Indian,3.8
6489,6490,1653,279,24-01-2023,272.62,Sri Tiffins Andhra,Bangalore,Gold,Italian,4.9
6490,6491,410,389,07-07-2023,745.82,Ruchi Mess Multicuisine,Chennai,Gold,Italian,4.9
6491,6492,1470,261,03-10-2023,529.62,Spice Mess Non-Veg,Pune,Regular,Italian,3.5
6492,6493,61,238,29-09-2023,1317.0,New Foods South Indian,Pune,Gold,Chinese,4.7
6493,6494,2272,205,27-08-2023,1128.31,Sri Mess North Indian,Chennai,Regular,Italian,4.2
6494,6495,2884,340,28-10-2023,788.51,Ruchi Tiffins Punjabi,Bangalore,Gold,Chinese,4.9
6495,6496,1799,456,23-11-2023,112.75,Hotel Dhaba Chinese,Chennai,Gold,Chinese,4.2
6496,6497,1506,89,01-05-2023,1237.32,Amma Eatery Punjabi,Pune,Regular,Indian,4.3
6497,6498,1010,400,27-07-2023,357.49,Ruchi Tiffins Non-Veg,Hyderabad,Regular,Mexican,3.4
6498,6499,574,211,05-12-2023,1015.9,Darbar Mess Multicuisine,Chennai,Regular,Chinese,3.1
